Idade,Vínculo,Sexo,Ano_ingresso,Curso_grad,Programa_pós,Nível,Departamento,Setor,Origem_vist,Frequencia,Campus_agradavel,Impacto,Participação,Particip_fora,Interesse,Conhecimento,Compromisso,Transformador,Segurança,Alt_seg_noite,Distância,Modal_atecampus,S_Ilum,S_ag,S_equ,S_vias,S_cal,S_acess,S_sinal,S_ciclovias,Aplicativo,C_Acol,C_pert,C_Sau,C_atendaluno,C_PAPFE,C_moradia,C_cre,C_gen,C_etn,C_aces,C_Rucas,C_alim,C_conv,C_esp,C_estudo,C_int,C_infacd,C_orgtrans,C_qveic,C_visit,C_funcio,C_santi,C_mobl,C_aPSaude,Interesse_ativ
De 18 a 25 anos,Estudante de Graduação,Masculino,2019.0,Engenharia Agronômica,0,0,0,0,0,Apenas em dias úteis (de segunda a sexta),Sim,Não,Conheço e já participei,"Sim, no meu bairro/comunidade",Muito,Muito,Muito,Moderadamente,Seguro(a),"Não, continuo me sentindo seguro(a)",3.0,Carro,Ruim,Regular,Péssimo,Bom,Regular,Péssimo,Péssimo,Ruim,"Conheço, mas nunca utilizei",Bom,Péssimo,Péssimo,Bom,Regular,Regular,Ruim,Péssimo,Péssimo,Ruim,Péssimo,Não sei opinar,Péssimo,Não sei opinar,Regular,Bom,Ruim,Regular,Péssimo,Ruim,0,Péssimo,Péssimo,Ótimo,Pouco
De 18 a 25 anos,Estudante de Graduação,Masculino,2024.0,Não resposta,0,0,0,0,0,Apenas em dias úteis (de segunda a sexta),Sim,Não,"Conheço, mas não participei",Não,Pouco,Moderadamente,Moderadamente,Muito Pouco,Seguro(a),"Sim, me sinto menos seguro(a) no Campus no período noturno",3.0,Carro,Regular,Regular,Regular,Péssimo,Ruim,Ruim,Bom,Bom,Não conheço,Regular,Ótimo,Ruim,Regular,Péssimo,Ruim,Não sei opinar,Não sei opinar,Não sei opinar,Ruim,Péssimo,Regular,Bom,Ruim,Bom,Bom,Ruim,Regular,Regular,Regular,0,Ruim,Regular,Ruim,Bastante
De 18 a 25 anos,Estudante de Graduação,Masculino,2020.0,Engenharia Agronômica,0,0,0,0,0,Apenas em dias úteis (de segunda a sexta),Sim,Não,Conheço e já participei,Não,Pouco,Moderadamente,Muito Pouco,Muito Pouco,Inseguro(a),"Sim, me sinto menos seguro(a) no Campus no período noturno",4.0,Carro,Péssimo,Ruim,Péssimo,Péssimo,Péssimo,Péssimo,Péssimo,Péssimo,Conheço,Bom,Bom,Péssimo,Regular,Não sei opinar,Não sei opinar,Não sei opinar,Não sei opinar,Bom,Péssimo,Ruim,Regular,Péssimo,Não sei opinar,Ruim,Regular,Bom,Péssimo,Ruim,Bom,0,Ruim,Não sei opinar,Péssimo,Nenhum
De 36 a 45 anos,Estudante de Graduação,Feminino,2022.0,Ciências Biológicas,0,0,0,0,0,Apenas em dias úteis (de segunda a sexta),Sim,Não,Conheço e já participei,Não,Extremamente,Extremamente,Extremamente,Moderadamente,Muito seguro(a),"Não, continuo me sentindo seguro(a)",50.0,Ônibus,Ótimo,Ótimo,Ótimo,Bom,Ótimo,Ótimo,Bom,Bom,"Conheço, mas nunca utilizei",Ótimo,Ótimo,Bom,Bom,Ótimo,Bom,Bom,Ótimo,Ótimo,Ótimo,Ótimo,Não sei opinar,Péssimo,Ótimo,Ótimo,Ótimo,Ótimo,Ótimo,Bom,Bom,0,Péssimo,Péssimo,Ruim,Bastante
De 26 a 35 anos,Estudante de Graduação,Feminino,2024.0,Gestão Ambiental,0,0,0,0,0,Apenas em dias úteis (de segunda a sexta),Sim,Não,Conheço e já participei,"Sim, em outros lugares",Muito,Pouco,Moderadamente,Moderadamente,Inseguro(a),"Sim, me sinto menos seguro(a) no Campus no período noturno",70.0,Carro,Regular,Regular,Regular,Bom,Regular,Regular,Bom,Regular,Conheço,Ruim,Regular,Ruim,Ruim,Bom,Não sei opinar,Não sei opinar,Não sei opinar,Não sei opinar,Não sei opinar,Regular,Não sei opinar,Não sei opinar,Não sei opinar,Regular,Ótimo,Regular,Bom,Péssimo,Não sei opinar,0,Não sei opinar,Não sei opinar,Não sei opinar,Bastante
De 18 a 25 anos,Estudante de Graduação,Feminino,2022.0,Gestão Ambiental,0,0,0,0,0,Apenas em dias úteis (de segunda a sexta),Sim,Não,Conheço e já participei,"Sim, no meu bairro/comunidade",Muito,Moderadamente,Muito,Muito,Indiferente,"Não, continuo me sentindo seguro(a)",10.0,Carro,Regular,Bom,Não sei opinar,Bom,Bom,Ruim,Regular,Ótimo,Não conheço,Ótimo,Ótimo,Ótimo,Bom,Ótimo,Não sei opinar,Não sei opinar,Regular,Regular,Regular,Ruim,Regular,Regular,Ótimo,Ótimo,Ótimo,Ótimo,Bom,Regular,Regular,0,Ruim,Ótimo,Não sei opinar,Bastante
De 18 a 25 anos,Estudante de Graduação,Feminino,2021.0,Ciências Biológicas,0,0,0,0,0,Diariamente (de segunda a domingo),Sim,Não,"Conheço, mas não participei","Sim, no meu trabalho",Muito,Moderadamente,Moderadamente,Moderadamente,Inseguro(a),"Sim, me sinto menos seguro(a) no Campus no período noturno",3.0,Onibus USP,Péssimo,Péssimo,Péssimo,Ruim,Ruim,Péssimo,Péssimo,Ruim,Conheço,Bom,Ruim,Péssimo,Péssimo,Ruim,Ruim,Regular,Ruim,Péssimo,Regular,Ruim,Regular,Péssimo,Ruim,Regular,Bom,Bom,Regular,Regular,Regular,0,Regular,Regular,Regular,Não sei responder
De 18 a 25 anos,Estudante de Graduação,Feminino,2021.0,Engenharia Agronômica,0,0,0,0,0,Diariamente (de segunda a domingo),Sim,Não,Conheço e já participei,Não,Moderadamente,Moderadamente,Moderadamente,Moderadamente,Seguro(a),"Não, continuo me sentindo seguro(a)",0.0,A pé,Ruim,Regular,Regular,Bom,Regular,Péssimo,Bom,Bom,"Conheço, mas nunca utilizei",Ruim,Bom,Ruim,Regular,Bom,Bom,Não sei opinar,Regular,Regular,Ruim,Bom,Bom,Regular,Bom,Bom,Regular,Bom,Regular,Bom,Bom,0,Péssimo,Regular,Bom,Bastante
De 18 a 25 anos,Estudante de Graduação,Feminino,2024.0,Ciência dos Alimentos,0,0,0,0,0,Apenas em dias úteis (de segunda a sexta),Sim,Em partes,Conheço e já participei,"Sim, na minha escola",Muito,Moderadamente,Moderadamente,Moderadamente,Inseguro(a),"Sim, me sinto menos seguro(a) no Campus no período noturno",23.0,Ônibus,Ruim,Ruim,Ruim,Regular,Regular,Regular,Ruim,Bom,Conheço,Bom,Regular,Regular,Bom,Ruim,Regular,Bom,Ruim,Ruim,Regular,Regular,Regular,Ruim,Bom,Bom,Ruim,Bom,Regular,Bom,Bom,0,Ruim,Ruim,Bom,Pouco
De 18 a 25 anos,Estudante de Graduação,Masculino,2021.0,Engenharia Agronômica,0,0,0,0,0,Diariamente (de segunda a domingo),Sim,Não,Não conheço,"Sim, na minha escola",Moderadamente,,,,Muito seguro(a),"Sim, me sinto menos seguro(a) no Campus no período noturno",1.0,Bicicleta,Regular,Bom,Regular,Ruim,Ruim,Péssimo,Ruim,Ruim,Conheço,Regular,Regular,Regular,Regular,Regular,Regular,Regular,Regular,Regular,Regular,Regular,Regular,Regular,Regular,Regular,Regular,Regular,Regular,Regular,Regular,0,Regular,Regular,Regular,Pouco
De 18 a 25 anos,Estudante de Graduação,Feminino,0.0,Engenharia Florestal,0,0,0,0,0,Apenas em dias úteis (de segunda a sexta),Sim,Não,Conheço e já participei,"Sim, em outros lugares",Extremamente,Muito,Muito,Pouco,Seguro(a),"Sim, me sinto menos seguro(a) no Campus no período noturno",1.0,A pé,Ruim,Regular,,Bom,Regular,Péssimo,Regular,Bom,Não conheço,Ruim,Regular,Regular,Bom,Bom,Ótimo,Não sei opinar,Péssimo,Péssimo,Ruim,Bom,Bom,Regular,Regular,Regular,Ruim,Ruim,Regular,Bom,Bom,0,Regular,Regular,Não sei opinar,Bastante
De 18 a 25 anos,Estudante de Graduação,Feminino,2024.0,Engenharia Florestal,0,0,0,0,0,Apenas em dias úteis (de segunda a sexta),Sim,Não,Conheço e já participei,"Sim, na minha escola",Moderadamente,Moderadamente,Moderadamente,Pouco,Seguro(a),"Sim, me sinto menos seguro(a) no Campus no período noturno",7.0,Carro,Regular,Regular,Regular,Regular,Ruim,Regular,Regular,Regular,"Conheço, mas nunca utilizei",Regular,Regular,Bom,Bom,Bom,Bom,Bom,Regular,Regular,Regular,Péssimo,Bom,Ruim,Regular,Regular,Regular,Bom,Ruim,Ruim,Regular,0,Ruim,Regular,Regular,Bastante
De 18 a 25 anos,Estudante de Graduação,Feminino,2022.0,Administração,0,0,0,0,0,Apenas em dias úteis (de segunda a sexta),Sim,Não,Conheço e já participei,"Sim, no meu bairro/comunidade",Extremamente,Moderadamente,Muito,Muito,Seguro(a),"Sim, me sinto menos seguro(a) no Campus no período noturno",20.0,Ônibus,Regular,Regular,Regular,Regular,Ruim,Péssimo,Regular,Regular,"Conheço, mas nunca utilizei",Regular,Bom,Ruim,Regular,Péssimo,Regular,Regular,Ruim,Ruim,Regular,Ruim,Ruim,Regular,Bom,Ótimo,Regular,Regular,Regular,Regular,Bom,0,Bom,Ruim,Regular,Bastante
De 18 a 25 anos,Estudante de Graduação,Masculino,2024.0,Ciências Biológicas,0,0,0,0,0,Apenas em dias úteis (de segunda a sexta),Sim,Não,"Conheço, mas não participei",Não,Muito,Moderadamente,Muito,Muito Pouco,Seguro(a),"Sim, me sinto menos seguro(a) no Campus no período noturno",7.0,Ônibus,Péssimo,Regular,Ruim,Regular,Péssimo,Não sei opinar,Ruim,Ruim,Não conheço,Bom,Bom,Ruim,Bom,Não sei opinar,Não sei opinar,Não sei opinar,Não sei opinar,Não sei opinar,Ruim,Péssimo,Regular,Regular,Não sei opinar,Bom,Ótimo,Bom,Bom,Ruim,Não sei opinar,0,Péssimo,Ruim,Não sei opinar,Pouco
De 18 a 25 anos,Estudante de Graduação,Feminino,2023.0,Gestão Ambiental,0,0,0,0,0,Diariamente (de segunda a domingo),Sim,Não,Conheço e já participei,"Sim, no meu bairro/comunidade",Extremamente,Muito,Extremamente,Extremamente,Inseguro(a),"Sim, me sinto menos seguro(a) no Campus no período noturno",0.0,A pé,Péssimo,Péssimo,Não sei opinar,Regular,Regular,Péssimo,Péssimo,Ruim,"Conheço, mas nunca utilizei",Bom,Bom,Regular,Regular,Regular,Ótimo,Não sei opinar,Regular,Regular,Regular,Regular,Bom,Ruim,Regular,Ótimo,Ruim,Bom,Bom,Regular,Regular,0,Bom,Bom,Ruim,Bastante
De 18 a 25 anos,Estudante de Graduação,Masculino,2024.0,Engenharia Agronômica,0,0,0,0,0,Apenas em dias úteis (de segunda a sexta),Sim,Não,Não conheço,"Sim, na minha escola",Pouco,Moderadamente,Muito Pouco,Pouco,Muito seguro(a),"Sim, me sinto menos seguro(a) no Campus no período noturno",2.0,A pé,Regular,Regular,Bom,Péssimo,Péssimo,Ruim,Ruim,Péssimo,Não conheço,Péssimo,Ótimo,Péssimo,Regular,Péssimo,Ruim,Não sei opinar,Ruim,Ruim,Péssimo,Péssimo,Regular,Péssimo,Não sei opinar,Ótimo,Péssimo,Ótimo,Ótimo,Não sei opinar,Não sei opinar,0,Péssimo,Regular,Não sei opinar,Bastante
De 18 a 25 anos,Estudante de Graduação,Feminino,2019.0,Engenharia Florestal,0,0,0,0,0,Diariamente (de segunda a domingo),Sim,Sim,Conheço e já participei,"Sim, no meu bairro/comunidade",Extremamente,Muito,Extremamente,Extremamente,Inseguro(a),"Não, continuo me sentindo seguro(a)",5.0,Carro,Péssimo,Péssimo,Péssimo,Regular,Péssimo,Péssimo,Regular,Ruim,"Conheço, mas nunca utilizei",Regular,Bom,Péssimo,Ótimo,Regular,Regular,Regular,Péssimo,Péssimo,Bom,Péssimo,Péssimo,Ruim,Ótimo,Regular,Bom,Regular,Bom,Bom,Bom,0,Péssimo,Regular,Ruim,Bastante
De 18 a 25 anos,Estudante de Graduação,Masculino,2021.0,Engenharia Agronômica,0,0,0,0,0,Apenas em dias úteis (de segunda a sexta),Sim,Em partes,,,Muito,Moderadamente,Pouco,Pouco,Seguro(a),"Sim, me sinto menos seguro(a) no Campus no período noturno",7.0,Ônibus,Regular,Bom,Ruim,Bom,Péssimo,Péssimo,Ruim,Ruim,Não conheço,Bom,Bom,Ruim,Ruim,Bom,Bom,Regular,Regular,Ruim,Ruim,Ruim,Ruim,Ruim,Péssimo,Ruim,Ruim,Regular,Ruim,Ruim,Péssimo,0,Péssimo,Péssimo,Ruim,Bastante
De 18 a 25 anos,Estudante de Graduação,Masculino,2021.0,Engenharia Agronômica,0,0,0,0,0,Diariamente (de segunda a domingo),Sim,Não,Conheço e já participei,"Sim, em outros lugares",Moderadamente,Moderadamente,Moderadamente,Moderadamente,Muito seguro(a),"Não, continuo me sentindo seguro(a)",6.0,Bicicleta,Ótimo,Ótimo,Ótimo,Ótimo,Ótimo,Ótimo,Ótimo,Ótimo,Conheço,Ótimo,Ótimo,Ótimo,Ótimo,Ótimo,Ótimo,Ótimo,Ótimo,Ótimo,Ótimo,Ótimo,Ótimo,Ótimo,Ótimo,Ótimo,Ótimo,Ótimo,Ótimo,Ótimo,Ótimo,0,Ótimo,Ótimo,Ótimo,Bastante
De 18 a 25 anos,Estudante de Graduação,Masculino,2023.0,Ciências Biológicas,0,0,0,0,0,Diariamente (de segunda a domingo),Sim,Não,Não conheço,Não,Moderadamente,Moderadamente,Muito,Pouco,Seguro(a),"Sim, me sinto menos seguro(a) no Campus no período noturno",1.0,Bicicleta,Regular,Bom,,Ruim,Ruim,Péssimo,Regular,Ruim,Não conheço,Regular,Bom,Regular,Bom,Bom,Bom,Bom,Bom,Bom,Ruim,Regular,Regular,Bom,Bom,Ótimo,Regular,Bom,Bom,Bom,Bom,0,Ruim,Bom,Regular,Pouco
De 18 a 25 anos,Estudante de Graduação,Feminino,2022.0,Administração,0,0,0,0,0,Apenas em dias úteis (de segunda a sexta),Sim,Sim,Conheço e já participei,"Sim, em outros lugares",Muito,Moderadamente,Moderadamente,Não sei opinar,Seguro(a),"Sim, me sinto menos seguro(a) no Campus no período noturno",1.5,Bicicleta,Ruim,Regular,Péssimo,Péssimo,Péssimo,Ruim,Regular,Regular,Conheço,Ruim,Regular,Péssimo,Regular,Ruim,Ruim,Péssimo,Péssimo,Péssimo,Regular,Bom,Regular,Ótimo,Bom,Péssimo,Ruim,Bom,Ótimo,Péssimo,Ótimo,0,Ruim,Ruim,Péssimo,Bastante
De 18 a 25 anos,Estudante de Graduação,Feminino,2021.0,Engenharia Florestal,0,0,0,0,0,Apenas em dias úteis (de segunda a sexta),Sim,Não,Conheço e já participei,"Sim, em outros lugares",Moderadamente,Muito,Moderadamente,Muito,Indiferente,"Sim, me sinto menos seguro(a) no Campus no período noturno",3.0,Bicicleta,Ruim,Bom,Não sei opinar,Ótimo,Ótimo,Não sei opinar,Bom,Bom,Não conheço,Bom,Bom,Ruim,Regular,Bom,Não sei opinar,Não sei opinar,Ruim,Ruim,Não sei opinar,Bom,Não sei opinar,Regular,Não sei opinar,Ruim,Regular,Bom,Bom,Regular,Não sei opinar,0,Regular,Regular,Bom,Pouco
De 18 a 25 anos,Estudante de Graduação,Feminino,2022.0,Gestão Ambiental,0,0,0,0,0,Diariamente (de segunda a domingo),Sim,Em partes,Conheço e já participei,Não,Extremamente,Extremamente,Extremamente,Muito,Seguro(a),"Não, continuo me sentindo seguro(a)",30.0,Moto,Regular,Bom,Bom,Bom,Ruim,Regular,Regular,Ruim,Não conheço,Regular,Regular,Ruim,Regular,Ruim,Regular,Regular,Regular,Regular,Ruim,Regular,Ruim,Regular,Regular,Regular,Ruim,Regular,Ruim,Ruim,Regular,0,Ruim,Bom,Regular,Não sei responder
De 26 a 35 anos,Estudante de Graduação,Masculino,2022.0,Gestão Ambiental,0,0,0,0,0,Apenas em dias úteis (de segunda a sexta),Sim,Não,Conheço e já participei,"Sim, na instituição religiosa",Extremamente,Muito,Muito,Extremamente,Muito seguro(a),"Não, continuo me sentindo seguro(a)",1.0,Bicicleta,Bom,Bom,Bom,Bom,Bom,Bom,Bom,Ótimo,Conheço,Ótimo,Bom,Regular,Regular,Bom,Bom,Não sei opinar,Regular,Regular,Regular,Bom,Regular,Regular,Ótimo,Bom,Ótimo,Ótimo,Ótimo,Ótimo,Bom,0,Péssimo,Bom,Ótimo,Bastante
De 18 a 25 anos,Estudante de Graduação,Feminino,2022.0,Gestão Ambiental,0,0,0,0,0,Apenas em dias úteis (de segunda a sexta),Sim,Não,Não conheço,"Sim, em outros lugares",Muito,Moderadamente,Moderadamente,Moderadamente,Seguro(a),"Sim, me sinto menos seguro(a) no Campus no período noturno",50.0,Carro,Regular,Bom,Regular,Bom,Bom,Bom,Bom,Bom,Conheço,Regular,Regular,Regular,Bom,Bom,Bom,Bom,Bom,Bom,Bom,Bom,Bom,Bom,Bom,Bom,Bom,Bom,Bom,Bom,Bom,0,Bom,Bom,Bom,Pouco
De 18 a 25 anos,Estudante de Graduação,Masculino,2024.0,Gestão Ambiental,0,0,0,0,0,Apenas em dias úteis (de segunda a sexta),Sim,Em partes,"Conheço, mas não participei",Não,Extremamente,Moderadamente,Moderadamente,Moderadamente,Indiferente,"Sim, me sinto menos seguro(a) no Campus no período noturno",10.0,Ônibus,Bom,Bom,Bom,Bom,Ruim,Regular,Regular,Regular,"Conheço, mas nunca utilizei",Bom,Bom,Bom,Bom,Ótimo,Ótimo,Bom,Regular,Regular,Regular,Ótimo,Ótimo,Ótimo,Ótimo,Ótimo,Ótimo,Ótimo,Ótimo,Ótimo,Bom,0,Péssimo,Regular,Regular,Bastante
De 18 a 25 anos,Estudante de Graduação,Feminino,2023.0,Ciências Econômicas,0,0,0,0,0,Diariamente (de segunda a domingo),,Não,"Conheço, mas não participei","Sim, na minha escola",Muito,Moderadamente,Moderadamente,Pouco,Inseguro(a),"Sim, me sinto menos seguro(a) no Campus no período noturno",0.0,A pé,Péssimo,Regular,Ruim,Regular,Ruim,Péssimo,Ruim,Ruim,"Conheço, mas nunca utilizei",Regular,Péssimo,Péssimo,Regular,Regular,Regular,Regular,Bom,Regular,Péssimo,Regular,Regular,Ruim,Bom,Bom,Ótimo,Regular,Ruim,Bom,Bom,0,Péssimo,Péssimo,Regular,Bastante
De 26 a 35 anos,Estudante de Graduação,Masculino,2024.0,Gestão Ambiental,0,0,0,0,0,Apenas em dias úteis (de segunda a sexta),Não,Em partes,Conheço e já participei,Não,Muito,Moderadamente,Moderadamente,Pouco,Seguro(a),"Não, continuo me sentindo seguro(a)",1.0,A pé,Bom,Bom,Bom,Bom,Bom,Bom,Bom,Bom,"Conheço, mas nunca utilizei",Bom,Bom,Não sei opinar,Não sei opinar,Não sei opinar,Não sei opinar,Não sei opinar,Não sei opinar,Não sei opinar,Não sei opinar,Bom,Não sei opinar,Bom,Bom,Bom,Bom,Não sei opinar,Não sei opinar,Não sei opinar,Não sei opinar,0,Não sei opinar,Não sei opinar,Não sei opinar,Bastante
De 36 a 45 anos,Estudante de Graduação,Feminino,2020.0,Ciência dos Alimentos,0,0,0,0,0,De uma à três vezes na semana,Sim,Não,Conheço e já participei,"Sim, em outros lugares",Moderadamente,Moderadamente,Moderadamente,Moderadamente,Seguro(a),"Sim, me sinto menos seguro(a) no Campus no período noturno",43.0,Carro,Regular,Regular,Regular,Bom,Ruim,Ruim,Regular,Regular,"Conheço, mas nunca utilizei",Bom,Bom,Regular,Bom,Regular,Bom,Regular,Bom,Bom,Bom,Bom,Regular,Regular,Bom,Bom,Regular,Bom,Bom,Regular,Bom,0,Regular,Ruim,Ruim,Pouco
De 18 a 25 anos,Estudante de Graduação,Masculino,2022.0,Engenharia Agronômica,0,0,0,0,0,Diariamente (de segunda a domingo),Sim,Não,Não conheço,"Sim, na minha escola",Muito,Muito,Pouco,Muito Pouco,Muito seguro(a),"Não, continuo me sentindo seguro(a)",2.0,A pé,Ruim,Bom,Bom,Regular,Bom,Péssimo,Regular,Péssimo,"Conheço, mas nunca utilizei",Bom,Ótimo,Regular,Regular,Bom,Não sei opinar,Não sei opinar,Ótimo,Ótimo,Não sei opinar,Regular,Bom,Ótimo,Ótimo,Ótimo,Bom,Ótimo,Ótimo,Ótimo,Ótimo,0,Regular,Regular,Regular,Nenhum
De 18 a 25 anos,Estudante de Graduação,Masculino,2021.0,Engenharia Agronômica,0,0,0,0,0,Apenas em dias úteis (de segunda a sexta),Sim,Não,"Conheço, mas não participei",Não,Muito,Moderadamente,Muito,Pouco,Indiferente,"Sim, me sinto menos seguro(a) no Campus no período noturno",2.0,Carro,Regular,Bom,Regular,Regular,Péssimo,Péssimo,Péssimo,Ruim,Não conheço,Ruim,Péssimo,Péssimo,Péssimo,Regular,Ruim,Ruim,Ruim,Péssimo,Ruim,Ruim,Ruim,Ruim,Péssimo,Regular,Ruim,Ruim,Ótimo,Regular,Ruim,0,Regular,Regular,,Bastante
De 18 a 25 anos,Estudante de Graduação,Masculino,2024.0,Gestão Ambiental,0,0,0,0,0,Apenas em dias úteis (de segunda a sexta),Sim,Não,Conheço e já participei,Não,Moderadamente,Moderadamente,Pouco,Extremamente,Seguro(a),"Sim, me sinto menos seguro(a) no Campus no período noturno",1.0,Bicicleta,Ruim,Regular,Não sei opinar,Bom,Bom,Não sei opinar,Regular,Regular,"Conheço, mas nunca utilizei",Regular,Bom,Não sei opinar,Bom,Não sei opinar,Não sei opinar,Não sei opinar,Não sei opinar,Não sei opinar,Não sei opinar,Bom,Regular,Bom,Bom,Ótimo,Regular,Não sei opinar,Não sei opinar,Ruim,Não sei opinar,0,Regular,Bom,Bom,Pouco
De 18 a 25 anos,Estudante de Graduação,Feminino,2024.0,Gestão Ambiental,0,0,0,0,0,Diariamente (de segunda a domingo),Sim,Não,"Conheço, mas não participei","Sim, na minha escola",Muito,Muito,Moderadamente,Moderadamente,Seguro(a),"Sim, me sinto menos seguro(a) no Campus no período noturno",10.0,Ônibus,Regular,Não sei opinar,Não sei opinar,Bom,Bom,Não sei opinar,Bom,Bom,"Conheço, mas nunca utilizei",Regular,Regular,Não sei opinar,Regular,Ótimo,Bom,Não sei opinar,Regular,Regular,Bom,Regular,Ótimo,Bom,Bom,Bom,Regular,Bom,Bom,Bom,Não sei opinar,0,Bom,Bom,Não sei opinar,Pouco
De 18 a 25 anos,Estudante de Graduação,Feminino,2024.0,Gestão Ambiental,0,0,0,0,0,Apenas em dias úteis (de segunda a sexta),Sim,Não,"Conheço, mas não participei","Sim, na minha escola",Muito,Moderadamente,Muito,Não sei opinar,Inseguro(a),"Sim, me sinto menos seguro(a) no Campus no período noturno",37.0,"Parte de carro, parte de van.",Ruim,Regular,Péssimo,Regular,Regular,Péssimo,Regular,Ruim,"Conheço, mas nunca utilizei",Ruim,Regular,Não sei opinar,Não sei opinar,Bom,Não sei opinar,Não sei opinar,Não sei opinar,Não sei opinar,Regular,Bom,Não sei opinar,Não sei opinar,Não sei opinar,Regular,Ótimo,Regular,Ruim,Ruim,Não sei opinar,0,Regular,Não sei opinar,Não sei opinar,Pouco
De 18 a 25 anos,Estudante de Graduação,Masculino,2019.0,Administração,0,0,0,0,0,Diariamente (de segunda a domingo),Sim,Não,Conheço e já participei,Não,Muito,Muito,Muito,Extremamente,Seguro(a),"Sim, me sinto menos seguro(a) no Campus no período noturno",2.0,Bicicleta,Ruim,Regular,Ruim,Ruim,Ruim,Péssimo,Ruim,Péssimo,Conheço,Regular,Bom,Ruim,Regular,Bom,Regular,Regular,Ruim,Regular,Ruim,Bom,Regular,Regular,Regular,Bom,Regular,Bom,Péssimo,Regular,Ruim,0,Ruim,Ruim,Péssimo,Bastante
De 36 a 45 anos,Estudante de Graduação,Masculino,2022.0,Engenharia Florestal,0,0,0,0,0,De uma à três vezes na semana,Sim,Não,"Conheço, mas não participei",Não,Pouco,Moderadamente,Pouco,Pouco,Seguro(a),"Sim, me sinto menos seguro(a) no Campus no período noturno",10.0,Carro,Regular,Ruim,Ruim,Regular,Regular,Regular,Regular,Regular,Conheço,Bom,Bom,Regular,Bom,Bom,Bom,Regular,Regular,Regular,Bom,Bom,Bom,Bom,Bom,Bom,Bom,Bom,Bom,Bom,Bom,0,Regular,Bom,Ruim,Bastante
De 18 a 25 anos,Estudante de Graduação,Feminino,2024.0,Administração,0,0,0,0,0,Diariamente (de segunda a domingo),Sim,Não,Conheço e já participei,Não,Moderadamente,Pouco,Pouco,Muito Pouco,Seguro(a),"Sim, me sinto menos seguro(a) no Campus no período noturno",0.0,A pé,Regular,Ruim,Ruim,Regular,Bom,Bom,Bom,Regular,Conheço,Bom,Regular,Regular,Regular,Bom,Ótimo,Não sei opinar,Não sei opinar,Bom,Bom,Regular,Bom,Bom,Bom,Ótimo,Regular,Bom,Bom,Bom,Bom,0,Bom,Bom,Não sei opinar,Pouco
De 18 a 25 anos,Estudante de Graduação,Masculino,2024.0,Engenharia Florestal,0,0,0,0,0,Apenas em dias úteis (de segunda a sexta),Sim,Não,"Conheço, mas não participei",Não,Pouco,Moderadamente,Muito Pouco,Pouco,Muito seguro(a),Não frequento o Campus no período noturno,50.0,Ônibus,Regular,Ótimo,Bom,Péssimo,Ruim,Ruim,Bom,Regular,Conheço,Bom,Ruim,Não sei opinar,Não sei opinar,Bom,Não sei opinar,Não sei opinar,Bom,Regular,Ruim,Ruim,Regular,Ruim,Bom,Bom,Bom,Regular,Não sei opinar,Bom,Não sei opinar,0,Bom,Regular,Não sei opinar,Pouco
De 18 a 25 anos,Estudante de Graduação,Feminino,2023.0,Ciência dos Alimentos,0,0,0,0,0,Diariamente (de segunda a domingo),Sim,Não,"Conheço, mas não participei",Não,Muito,Muito,Moderadamente,Pouco,Seguro(a),"Não, continuo me sentindo seguro(a)",10.0,Carro,Regular,Ótimo,Bom,Regular,Regular,Ruim,Bom,Ruim,Não conheço,Bom,Bom,Bom,Bom,Regular,Bom,Regular,Bom,Bom,Regular,Regular,Regular,Bom,Bom,Bom,Bom,Bom,Regular,Bom,Bom,0,Regular,Regular,Bom,Pouco
De 18 a 25 anos,Estudante de Graduação,Feminino,2023.0,Engenharia Florestal,0,0,0,0,0,Diariamente (de segunda a domingo),Sim,Não,"Conheço, mas não participei","Sim, na minha escola",Muito,Moderadamente,Muito,Pouco,Indiferente,"Sim, me sinto menos seguro(a) no Campus no período noturno",3.0,Bicicleta,Ruim,Regular,Ruim,Bom,Regular,Péssimo,Ruim,Ruim,Conheço,Bom,Regular,Regular,Bom,Bom,Regular,Não sei opinar,Bom,Regular,Ruim,Ruim,Regular,Regular,Regular,Bom,Regular,Bom,Regular,Péssimo,Regular,0,Ruim,Péssimo,Regular,Bastante
De 18 a 25 anos,Estudante de Graduação,Feminino,2023.0,Ciências Econômicas,0,0,0,0,0,Apenas em dias úteis (de segunda a sexta),Sim,Sim,"Conheço, mas não participei","Sim, na minha escola",Moderadamente,Muito,Moderadamente,Moderadamente,Indiferente,"Sim, me sinto menos seguro(a) no Campus no período noturno",4.0,A pé,Regular,Regular,Regular,Bom,Regular,Péssimo,Ruim,Regular,"Conheço, mas nunca utilizei",Regular,Regular,Regular,Regular,Bom,Regular,Ótimo,Ótimo,Ótimo,Regular,Ótimo,Bom,Regular,Ótimo,Regular,Ruim,Ruim,Regular,Bom,Bom,0,Regular,Bom,Bom,Não sei responder
